route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11,1,113E1162T,中央林間,,1,113E1162T,,,
11,1,113E1164T,中央林間,,1,113E1164T,,,
11,1,113E1180T,中央林間,,1,113E1180T,,,
11,1,113E1204K,中央林間,,1,113E1204K,,,
11,1,113E1263S,中央林間,,1,113E1263S,,,
11,1,113E1268T,中央林間,,1,113E1268T,,,
11,1,113E1301K,中央林間,,1,113E1301K,,,
11,1,113E1357S,中央林間,,1,113E1357S,,,
11,1,113E1382T,中央林間,,1,113E1382T,,,
11,1,113E1410K,中央林間,,1,113E1410K,,,
11,1,113E1421K,中央林間,,1,113E1421K,,,
11,1,113E1454T,中央林間,,1,113E1454T,,,
11,1,113E1502K,長津田,,1,113E1502K,,,
11,1,113E1511K,中央林間,,1,113E1511K,,,
11,1,113E1513K,中央林間,,1,113E1513K,,,
11,1,113E1617K,中央林間,,1,113E1617K,,,
11,1,113E1618K,中央林間,,1,113E1618K,,,
11,1,113E1650T,中央林間,,1,113E1650T,,,
11,1,113E1707K,中央林間,,1,113E1707K,,,
11,1,113E1712K,中央林間,,1,113E1712K,,,
11,1,113E1765S,中央林間,,1,113E1765S,,,
11,1,113E1808K,中央林間,,1,113E1808K,,,
11,1,113E1814K,中央林間,,1,113E1814K,,,
11,1,113E1876T,中央林間,,1,113E1876T,,,
11,1,113E1901K,中央林間,,1,113E1901K,,,
11,1,113E1951S,中央林間,,1,113E1951S,,,
11,1,113E1954T,中央林間,,1,113E1954T,,,
11,1,113E2070T,中央林間,,1,113E2070T,,,
11,1,113E2073S,中央林間,,1,113E2073S,,,
11,1,113E2074T,中央林間,,1,113E2074T,,,
11,1,113E2106K,中央林間,,1,113E2106K,,,
11,1,113E4069S,中央林間,,1,113E4069S,,,
11,1,113E4077S,中央林間,,1,113E4077S,,,
11,1,113E4664T,中央林間,,1,113E4664T,,,
11,1,113E4955S,中央林間,,1,113E4955S,,,
12,0,12000001D,大師前,,0,,,,
12,0,12000003D,大師前,,0,,,,
12,0,12000005D,大師前,,0,,,,
12,0,12000007D,大師前,,0,,,,
12,0,12000009D,大師前,,0,,,,
12,0,12000011D,大師前,,0,,,,
12,0,12000013D,大師前,,0,,,,
12,0,12000015D,大師前,,0,,,,
12,0,12000017D,大師前,,0,,,,
12,0,12000019D,大師前,,0,,,,
12,0,12000021D,大師前,,0,,,,
12,0,12000023D,大師前,,0,,,,
12,0,12000025D,大師前,,0,,,,
12,0,12000027D,大師前,,0,,,,
12,0,12000029D,大師前,,0,,,,
12,0,12000031D,大師前,,0,,,,
12,0,12000033D,大師前,,0,,,,
12,0,12000035D,大師前,,0,,,,
12,0,12000037D,大師前,,0,,,,
12,0,12000039D,大師前,,0,,,,
12,0,12000041D,大師前,,0,,,,
12,0,12000043D,大師前,,0,,,,
12,0,12000045D,大師前,,0,,,,
12,0,12000047D,大師前,,0,,,,
12,0,12000049D,大師前,,0,,,,
12,0,12000051D,大師前,,0,,,,
12,0,12000053D,大師前,,0,,,,
12,0,12000055D,大師前,,0,,,,
12,0,12000057D,大師前,,0,,,,
12,0,12000059D,大師前,,0,,,,
12,0,12000061D,大師前,,0,,,,
12,0,12000063D,大師前,,0,,,,
12,0,12000065D,大師前,,0,,,,
12,0,12000067D,大師前,,0,,,,
12,0,12000069D,大師前,,0,,,,
12,0,12000071D,大師前,,0,,,,
12,0,12000073D,大師前,,0,,,,
12,0,12000075D,大師前,,0,,,,
12,0,12000077D,大師前,,0,,,,
12,0,12000079D,大師前,,0,,,,
12,0,12000081D,大師前,,0,,,,
12,0,12000083D,大師前,,0,,,,
12,0,12000085D,大師前,,0,,,,
12,0,12000087D,大師前,,0,,,,
12,0,12000089D,大師前,,0,,,,
12,0,12000091D,大師前,,0,,,,
12,0,12000093D,大師前,,0,,,,
12,0,12000095D,大師前,,0,,,,
12,0,12000097D,大師前,,0,,,,
12,0,12000099D,大師前,,0,,,,
12,0,12000101D,大師前,,0,,,,
12,0,12000103D,大師前,,0,,,,
12,0,12000105D,大師前,,0,,,,
12,0,12000107D,大師前,,0,,,,
12,0,12000109D,大師前,,0,,,,
12,0,12000111D,大師前,,0,,,,
12,0,12000113D,大師前,,0,,,,
12,0,12000115D,大師前,,0,,,,
12,0,12000117D,大師前,,0,,,,
12,0,12000119D,大師前,,0,,,,
12,0,12000121D,大師前,,0,,,,
12,0,12000123D,大師前,,0,,,,
12,0,12000125D,大師前,,0,,,,
12,0,12000127D,大師前,,0,,,,
12,0,12000129D,大師前,,0,,,,
12,0,12000131D,大師前,,0,,,,
12,0,12000133D,大師前,,0,,,,
12,0,12000135D,大師前,,0,,,,
12,0,12000137D,大師前,,0,,,,
12,0,12000139D,大師前,,0,,,,
12,0,12000141D,大師前,,0,,,,
12,0,12000143D,大師前,,0,,,,
12,0,12000145D,大師前,,0,,,,
12,0,12000147D,大師前,,0,,,,
12,0,12000149D,大師前,,0,,,,
12,0,12000151D,大師前,,0,,,,
12,0,12000153D,大師前,,0,,,,
12,0,12000155D,大師前,,0,,,,
12,0,12000157D,大師前,,0,,,,
12,0,12000159D,大師前,,0,,,,
12,0,12000161D,大師前,,0,,,,
12,0,12000163D,大師前,,0,,,,
12,0,12000165D,大師前,,0,,,,
12,0,12000167D,大師前,,0,,,,
12,0,12000169D,大師前,,0,,,,
12,0,12000171D,大師前,,0,,,,
12,0,12000173D,大師前,,0,,,,
12,0,12000175D,大師前,,0,,,,
12,0,12000177D,大師前,,0,,,,
12,0,12000179D,大師前,,0,,,,
12,0,12000181D,大師前,,0,,,,
12,0,12000183D,大師前,,0,,,,
12,0,12000185D,大師前,,0,,,,
12,0,12000187D,大師前,,0,,,,
12,0,12000189D,大師前,,0,,,,
12,0,12000191D,大師前,,0,,,,
12,0,12000193D,大師前,,0,,,,
12,0,12000195D,大師前,,0,,,,
12,0,12000197D,大師前,,0,,,,
12,0,12000199D,大師前,,0,,,,
12,0,12000201D,大師前,,0,,,,
12,0,12000203D,大師前,,0,,,,
12,0,12000205D,大師前,,0,,,,
12,0,12000207D,大師前,,0,,,,
12,0,12000209D,大師前,,0,,,,
12,0,12000211D,大師前,,0,,,,
12,0,12000213D,大師前,,0,,,,
12,0,12000215D,大師前,,0,,,,
12,0,12000217D,大師前,,0,,,,
12,0,12000219D,大師前,,0,,,,
12,0,12100002D,西新井,,1,,,,
12,0,12100004D,西新井,,1,,,,
12,0,12100006D,西新井,,1,,,,
12,0,12100008D,西新井,,1,,,,
12,0,12100010D,西新井,,1,,,,
12,0,12100012D,西新井,,1,,,,
12,0,12100014D,西新井,,1,,,,
12,0,12100016D,西新井,,1,,,,
12,0,12100018D,西新井,,1,,,,
12,0,12100020D,西新井,,1,,,,
12,0,12100022D,西新井,,1,,,,
12,0,12100024D,西新井,,1,,,,
12,0,12100026D,西新井,,1,,,,
12,0,12100028D,西新井,,1,,,,
12,0,12100030D,西新井,,1,,,,
12,0,12100032D,西新井,,1,,,,
12,0,12100034D,西新井,,1,,,,
12,0,12100036D,西新井,,1,,,,
12,0,12100038D,西新井,,1,,,,
12,0,12100040D,西新井,,1,,,,
12,0,12100042D,西新井,,1,,,,
12,0,12100044D,西新井,,1,,,,
12,0,12100046D,西新井,,1,,,,
12,0,12100048D,西新井,,1,,,,
12,0,12100050D,西新井,,1,,,,
12,0,12100052D,西新井,,1,,,,
12,0,12100054D,西新井,,1,,,,
12,0,12100056D,西新井,,1,,,,
12,0,12100058D,西新井,,1,,,,
12,0,12100060D,西新井,,1,,,,
12,0,12100062D,西新井,,1,,,,
12,0,12100064D,西新井,,1,,,,
12,0,12100066D,西新井,,1,,,,
12,0,12100068D,西新井,,1,,,,
12,0,12100070D,西新井,,1,,,,
12,0,12100072D,西新井,,1,,,,
12,0,12100074D,西新井,,1,,,,
12,0,12100076D,西新井,,1,,,,
12,0,12100078D,西新井,,1,,,,
12,0,12100080D,西新井,,1,,,,
12,0,12100082D,西新井,,1,,,,
12,0,12100084D,西新井,,1,,,,
12,0,12100086D,西新井,,1,,,,
12,0,12100088D,西新井,,1,,,,
12,0,12100090D,西新井,,1,,,,
12,0,12100092D,西新井,,1,,,,
12,0,12100094D,西新井,,1,,,,
12,0,12100096D,西新井,,1,,,,
12,0,12100098D,西新井,,1,,,,
12,0,12100100D,西新井,,1,,,,
12,0,12100102D,西新井,,1,,,,
12,0,12100104D,西新井,,1,,,,
12,0,12100106D,西新井,,1,,,,
12,0,12100108D,西新井,,1,,,,
12,0,12100110D,西新井,,1,,,,
12,0,12100112D,西新井,,1,,,,
12,0,12100114D,西新井,,1,,,,
12,0,12100116D,西新井,,1,,,,
12,0,12100118D,西新井,,1,,,,
12,0,12100120D,西新井,,1,,,,
12,0,12100122D,西新井,,1,,,,
12,0,12100124D,西新井,,1,,,,
12,0,12100126D,西新井,,1,,,,
12,0,12100128D,西新井,,1,,,,
12,0,12100130D,西新井,,1,,,,
12,0,12100132D,西新井,,1,,,,
12,0,12100134D,西新井,,1,,,,
12,0,12100136D,西新井,,1,,,,
12,0,12100138D,西新井,,1,,,,
12,0,12100140D,西新井,,1,,,,
12,0,12100142D,西新井,,1,,,,
12,0,12100144D,西新井,,1,,,,
12,0,12100146D,西新井,,1,,,,
12,0,12100148D,西新井,,1,,,,
12,0,12100150D,西新井,,1,,,,
12,0,12100152D,西新井,,1,,,,
12,0,12100154D,西新井,,1,,,,
12,0,12100156D,西新井,,1,,,,
12,0,12100158D,西新井,,1,,,,
12,0,12100160D,西新井,,1,,,,
12,0,12100162D,西新井,,1,,,,
12,0,12100164D,西新井,,1,,,,
12,0,12100166D,西新井,,1,,,,
12,0,12100168D,西新井,,1,,,,
12,0,12100170D,西新井,,1,,,,
12,0,12100172D,西新井,,1,,,,
12,0,12100174D,西新井,,1,,,,
12,0,12100176D,西新井,,1,,,,
12,0,12100178D,西新井,,1,,,,
12,0,12100180D,西新井,,1,,,,
12,0,12100182D,西新井,,1,,,,
12,0,12100184D,西新井,,1,,,,
12,0,12100186D,西新井,,1,,,,
12,0,12100188D,西新井,,1,,,,
12,0,12100190D,西新井,,1,,,,
12,0,12100192D,西新井,,1,,,,
12,0,12100194D,西新井,,1,,,,
12,0,12100196D,西新井,,1,,,,
12,0,12100198D,西新井,,1,,,,
12,0,12100200D,西新井,,1,,,,
12,0,12100202D,西新井,,1,,,,
12,0,12100204D,西新井,,1,,,,
12,0,12100206D,西新井,,1,,,,
12,0,12100208D,西新井,,1,,,,
12,0,12100210D,西新井,,1,,,,
12,0,12100212D,西新井,,1,,,,
12,0,12100214D,西新井,,1,,,,
12,0,12100216D,西新井,,1,,,,
12,0,12100218D,西新井,,1,,,,
12,0,12100220D,西新井,,1,,,,
12,1,12200001D,大師前,,0,,,,
12,1,12200003D,大師前,,0,,,,
12,1,12200005D,大師前,,0,,,,
12,1,12200007D,大師前,,0,,,,
12,1,12200009D,大師前,,0,,,,
12,1,12200011D,大師前,,0,,,,
12,1,12200013D,大師前,,0,,,,
12,1,12200015D,大師前,,0,,,,
12,1,12200017D,大師前,,0,,,,
12,1,12200019D,大師前,,0,,,,
12,1,12200021D,大師前,,0,,,,
12,1,12200023D,大師前,,0,,,,
12,1,12200025D,大師前,,0,,,,
12,1,12200027D,大師前,,0,,,,
12,1,12200029D,大師前,,0,,,,
12,1,12200031D,大師前,,0,,,,
12,1,12200033D,大師前,,0,,,,
12,1,12200035D,大師前,,0,,,,
12,1,12200037D,大師前,,0,,,,
12,1,12200039D,大師前,,0,,,,
12,1,12200041D,大師前,,0,,,,
12,1,12200043D,大師前,,0,,,,
12,1,12200045D,大師前,,0,,,,
12,1,12200047D,大師前,,0,,,,
12,1,12200049D,大師前,,0,,,,
12,1,12200051D,大師前,,0,,,,
12,1,12200053D,大師前,,0,,,,
12,1,12200055D,大師前,,0,,,,
12,1,12200057D,大師前,,0,,,,
12,1,12200059D,大師前,,0,,,,
12,1,12200061D,大師前,,0,,,,
12,1,12200063D,大師前,,0,,,,
12,1,12200065D,大師前,,0,,,,
12,1,12200067D,大師前,,0,,,,
12,1,12200069D,大師前,,0,,,,
12,1,12200071D,大師前,,0,,,,
12,1,12200073D,大師前,,0,,,,
12,1,12200075D,大師前,,0,,,,
12,1,12200077D,大師前,,0,,,,
12,1,12200079D,大師前,,0,,,,
